Chamber 1 Data File
C:\Users\UT South Western MC\Documents\MED Associates\MEDCMG\mouse 080923_Chamber 1.txt
IR= 6.0  SD= 14.50  MP= 170.67 mm Hg
mouse peed right before start 
08/09/2023 09:49:12 AM
Elapsed Time	Motion	Scale	Infused Vol	Tot Infused Vol	Bladder Pressure	Last Void	Tot Void	Rate	Event	Comments
4730.25	0	0.049	473.0	473.0	16.5	0.0	0.0	6.000000	0	
4730.50	0	0.049	473.0	473.0	16.5	0.0	0.0	6.000000	0	
4730.75	0	0.049	473.1	473.1	16.5	0.0	0.0	6.000000	0	
4731.00	0	0.049	473.1	473.1	16.7	0.0	0.0	6.000000	0	
4731.25	0	0.049	473.1	473.1	16.7	0.0	0.0	6.000000	0	
4731.50	0	0.049	473.1	473.1	16.7	0.0	0.0	6.000000	0	
4731.75	0	0.049	473.2	473.2	16.7	0.0	0.0	6.000000	0	
4732.00	0	0.049	473.2	473.2	16.7	0.0	0.0	6.000000	0	
4732.25	0	0.049	473.2	473.2	16.8	0.0	0.0	6.000000	0	
4732.50	0	0.049	473.2	473.2	16.8	0.0	0.0	6.000000	0	
4732.75	0	0.048	473.3	473.3	16.8	0.0	0.0	6.000000	0	
4733.00	0	0.048	473.3	473.3	16.9	0.0	0.0	6.000000	0	
4733.25	0	0.048	473.3	473.3	17.2	0.0	0.0	6.000000	0	
4733.50	0	0.048	473.3	473.3	17.4	0.0	0.0	6.000000	0	
4733.75	0	0.048	473.4	473.4	17.2	0.0	0.0	6.000000	0	
4734.00	0	0.048	473.4	473.4	17.0	0.0	0.0	6.000000	0	
4734.25	0	0.048	473.4	473.4	16.9	0.0	0.0	6.000000	0	
4734.50	0	0.048	473.4	473.4	17.0	0.0	0.0	6.000000	0	
4734.75	0	0.048	473.5	473.5	17.5	0.0	0.0	6.000000	0	
4735.00	0	0.048	473.5	473.5	17.5	0.0	0.0	6.000000	0	
4735.25	0	0.048	473.5	473.5	17.5	0.0	0.0	6.000000	0	
4735.50	0	0.048	473.5	473.5	17.6	0.0	0.0	6.000000	0	
4735.75	0	0.048	473.6	473.6	17.5	0.0	0.0	6.000000	0	
4736.00	0	0.048	473.6	473.6	17.5	0.0	0.0	6.000000	0	
4736.25	0	0.048	473.6	473.6	17.5	0.0	0.0	6.000000	0	
4736.50	0	0.048	473.6	473.6	17.5	0.0	0.0	6.000000	0	
4736.75	0	0.048	473.7	473.7	17.5	0.0	0.0	6.000000	0	
4737.00	0	0.048	473.7	473.7	17.5	0.0	0.0	6.000000	0	
4737.25	0	0.048	473.7	473.7	17.5	0.0	0.0	6.000000	0	
4737.50	0	0.048	473.7	473.7	17.5	0.0	0.0	6.000000	0	
4737.75	0	0.048	473.8	473.8	17.5	0.0	0.0	6.000000	0	
4738.00	0	0.048	473.8	473.8	17.5	0.0	0.0	6.000000	0	
4738.25	0	0.048	473.8	473.8	17.5	0.0	0.0	6.000000	0	
4738.50	0	0.048	473.8	473.8	17.5	0.0	0.0	6.000000	0	
4738.75	0	0.048	473.9	473.9	17.5	0.0	0.0	6.000000	0	
4739.00	0	0.048	473.9	473.9	17.5	0.0	0.0	6.000000	0	
4739.25	0	0.048	473.9	473.9	17.5	0.0	0.0	6.000000	0	
4739.50	0	0.048	473.9	473.9	17.5	0.0	0.0	6.000000	0	
4739.75	0	0.048	474.0	474.0	17.5	0.0	0.0	6.000000	0	
4740.00	0	0.048	474.0	474.0	17.5	0.0	0.0	6.000000	0	
4740.25	0	0.048	474.0	474.0	17.5	0.0	0.0	6.000000	0	
4740.50	0	0.048	474.0	474.0	17.5	0.0	0.0	6.000000	0	
4740.75	0	0.048	474.1	474.1	17.5	0.0	0.0	6.000000	0	
4741.00	0	0.048	474.1	474.1	17.5	0.0	0.0	6.000000	0	
4741.25	0	0.048	474.1	474.1	17.5	0.0	0.0	6.000000	0	
4741.50	0	0.048	474.1	474.1	17.5	0.0	0.0	6.000000	0	
4741.75	0	0.048	474.2	474.2	17.5	0.0	0.0	6.000000	0	
4742.00	0	0.048	474.2	474.2	17.5	0.0	0.0	6.000000	0	
4742.25	0	0.048	474.2	474.2	17.5	0.0	0.0	6.000000	0	
4742.50	0	0.048	474.2	474.2	17.5	0.0	0.0	6.000000	0	
4742.75	0	0.048	474.3	474.3	17.5	0.0	0.0	6.000000	0	
4743.00	0	0.048	474.3	474.3	17.5	0.0	0.0	6.000000	0	
4743.25	0	0.048	474.3	474.3	17.5	0.0	0.0	6.000000	0	
4743.50	0	0.048	474.3	474.3	17.5	0.0	0.0	6.000000	0	
4743.75	0	0.048	474.4	474.4	17.5	0.0	0.0	6.000000	0	
4744.00	0	0.048	474.4	474.4	17.5	0.0	0.0	6.000000	0	
4744.25	0	0.048	474.4	474.4	17.5	0.0	0.0	6.000000	0	
4744.50	0	0.048	474.4	474.4	17.5	0.0	0.0	6.000000	0	
4744.75	0	0.048	474.5	474.5	17.5	0.0	0.0	6.000000	0	
4745.00	0	0.048	474.5	474.5	17.5	0.0	0.0	6.000000	0	
4745.25	0	0.048	474.5	474.5	17.5	0.0	0.0	6.000000	0	
4745.50	0	0.047	474.5	474.5	17.4	0.0	0.0	6.000000	0	
4745.75	0	0.047	474.6	474.6	17.5	0.0	0.0	6.000000	0	
4746.00	0	0.047	474.6	474.6	17.5	0.0	0.0	6.000000	0	
4746.25	0	0.047	474.6	474.6	17.5	0.0	0.0	6.000000	0	
4746.50	0	0.047	474.6	474.6	17.6	0.0	0.0	6.000000	0	
4746.75	0	0.047	474.7	474.7	17.5	0.0	0.0	6.000000	0	
4747.00	0	0.047	474.7	474.7	17.5	0.0	0.0	6.000000	0	
4747.25	0	0.047	474.7	474.7	17.5	0.0	0.0	6.000000	0	
4747.50	0	0.047	474.7	474.7	17.5	0.0	0.0	6.000000	0	
4747.75	0	0.047	474.8	474.8	17.5	0.0	0.0	6.000000	0	
4748.00	0	0.047	474.8	474.8	17.5	0.0	0.0	6.000000	0	
4748.25	0	0.047	474.8	474.8	17.5	0.0	0.0	6.000000	0	
4748.50	0	0.047	474.8	474.8	17.5	0.0	0.0	6.000000	0	
4748.75	0	0.047	474.9	474.9	17.5	0.0	0.0	6.000000	0	
4749.00	0	0.047	474.9	474.9	17.5	0.0	0.0	6.000000	0	
4749.25	0	0.047	474.9	474.9	17.5	0.0	0.0	6.000000	0	
4749.50	0	0.047	474.9	474.9	17.5	0.0	0.0	6.000000	0	
4749.75	0	0.047	475.0	475.0	17.5	0.0	0.0	6.000000	0	
4750.00	0	0.047	475.0	475.0	17.5	0.0	0.0	6.000000	0	
4750.25	0	0.047	475.0	475.0	17.5	0.0	0.0	6.000000	0	
4750.50	0	0.047	475.0	475.0	17.5	0.0	0.0	6.000000	0	
4750.75	0	0.047	475.1	475.1	17.5	0.0	0.0	6.000000	0	
4751.00	0	0.047	475.1	475.1	17.5	0.0	0.0	6.000000	0	
4751.25	0	0.047	475.1	475.1	17.5	0.0	0.0	6.000000	0	
4751.50	0	0.047	475.1	475.1	17.5	0.0	0.0	6.000000	0	
4751.75	0	0.047	475.2	475.2	17.5	0.0	0.0	6.000000	0	
4752.00	0	0.047	475.2	475.2	17.6	0.0	0.0	6.000000	0	
4752.25	0	0.047	475.2	475.2	17.7	0.0	0.0	6.000000	0	
4752.50	0	0.047	475.2	475.2	17.6	0.0	0.0	6.000000	0	
4752.75	0	0.047	475.3	475.3	17.5	0.0	0.0	6.000000	0	
4753.00	0	0.047	475.3	475.3	17.5	0.0	0.0	6.000000	0	
4753.25	0	0.047	475.3	475.3	18.1	0.0	0.0	6.000000	0	
4753.50	0	0.047	475.3	475.3	18.3	0.0	0.0	6.000000	0	
4753.75	0	0.047	475.4	475.4	17.7	0.0	0.0	6.000000	0	
4754.00	0	0.047	475.4	475.4	17.5	0.0	0.0	6.000000	0	
4754.25	0	0.047	475.4	475.4	17.6	0.0	0.0	6.000000	0	
4754.50	0	0.047	475.4	475.4	18.1	0.0	0.0	6.000000	0	
4754.75	0	0.047	475.5	475.5	18.1	0.0	0.0	6.000000	0	
4755.00	0	0.047	475.5	475.5	18.3	0.0	0.0	6.000000	0	
4755.25	0	0.047	475.5	475.5	18.0	0.0	0.0	6.000000	0	
4755.50	0	0.047	475.5	475.5	18.0	0.0	0.0	6.000000	0	
4755.75	0	0.047	475.6	475.6	17.7	0.0	0.0	6.000000	0	
4756.00	0	0.047	475.6	475.6	17.6	0.0	0.0	6.000000	0	
4756.25	0	0.047	475.6	475.6	17.6	0.0	0.0	6.000000	0	
4756.50	0	0.047	475.6	475.6	17.6	0.0	0.0	6.000000	0	
4756.75	0	0.048	475.7	475.7	17.6	0.0	0.0	6.000000	0	
4757.00	0	0.048	475.7	475.7	17.7	0.0	0.0	6.000000	0	
4757.25	0	0.048	475.7	475.7	17.8	0.0	0.0	6.000000	0	
4757.50	0	0.048	475.7	475.7	18.3	0.0	0.0	6.000000	0	
4757.75	0	0.048	475.8	475.8	18.3	0.0	0.0	6.000000	0	
4758.00	0	0.048	475.8	475.8	18.3	0.0	0.0	6.000000	0	
4758.25	0	0.048	475.8	475.8	18.3	0.0	0.0	6.000000	0	
4758.50	0	0.048	475.8	475.8	18.3	0.0	0.0	6.000000	0	
4758.75	0	0.048	475.9	475.9	18.3	0.0	0.0	6.000000	0	
4759.00	0	0.048	475.9	475.9	18.3	0.0	0.0	6.000000	0	
4759.25	0	0.048	475.9	475.9	18.3	0.0	0.0	6.000000	0	
4759.50	0	0.048	475.9	475.9	18.4	0.0	0.0	6.000000	0	
4759.75	0	0.048	476.0	476.0	18.5	0.0	0.0	6.000000	0	
4760.00	0	0.048	476.0	476.0	19.0	0.0	0.0	6.000000	0	
4760.25	0	0.048	476.0	476.0	19.1	0.0	0.0	6.000000	0	
4760.50	0	0.048	476.0	476.0	18.6	0.0	0.0	6.000000	0	
4760.75	0	0.048	476.1	476.1	18.3	0.0	0.0	6.000000	0	
4761.00	0	0.048	476.1	476.1	18.3	0.0	0.0	6.000000	0	
4761.25	0	0.048	476.1	476.1	18.3	0.0	0.0	6.000000	0	
4761.50	0	0.048	476.1	476.1	18.3	0.0	0.0	6.000000	0	
4761.75	0	0.048	476.2	476.2	18.3	0.0	0.0	6.000000	0	
4762.00	0	0.048	476.2	476.2	18.2	0.0	0.0	6.000000	0	
4762.25	0	0.048	476.2	476.2	17.9	0.0	0.0	6.000000	0	
4762.50	0	0.048	476.2	476.2	17.5	0.0	0.0	6.000000	0	
4762.75	0	0.048	476.3	476.3	17.5	0.0	0.0	6.000000	0	
4763.00	0	0.048	476.3	476.3	17.5	0.0	0.0	6.000000	0	
4763.25	0	0.048	476.3	476.3	17.6	0.0	0.0	6.000000	0	
4763.50	0	0.048	476.3	476.3	17.6	0.0	0.0	6.000000	0	
4763.75	0	0.048	476.4	476.4	17.7	0.0	0.0	6.000000	0	
4764.00	0	0.048	476.4	476.4	17.7	0.0	0.0	6.000000	0	
4764.25	0	0.048	476.4	476.4	17.9	0.0	0.0	6.000000	0	
4764.50	0	0.048	476.4	476.4	17.9	0.0	0.0	6.000000	0	
4764.75	0	0.048	476.5	476.5	18.2	0.0	0.0	6.000000	0	
4765.00	0	0.048	476.5	476.5	18.3	0.0	0.0	6.000000	0	
4765.25	0	0.048	476.5	476.5	18.3	0.0	0.0	6.000000	0	
4765.50	0	0.048	476.5	476.5	18.3	0.0	0.0	6.000000	0	
4765.75	0	0.048	476.6	476.6	18.3	0.0	0.0	6.000000	0	
4766.00	0	0.048	476.6	476.6	18.3	0.0	0.0	6.000000	0	
4766.25	0	0.048	476.6	476.6	18.3	0.0	0.0	6.000000	0	
4766.50	0	0.048	476.6	476.6	18.3	0.0	0.0	6.000000	0	
4766.75	0	0.048	476.7	476.7	18.3	0.0	0.0	6.000000	0	
4767.00	0	0.048	476.7	476.7	18.3	0.0	0.0	6.000000	0	
4767.25	0	0.048	476.7	476.7	18.3	0.0	0.0	6.000000	0	
4767.50	0	0.048	476.7	476.7	18.3	0.0	0.0	6.000000	0	
4767.75	0	0.048	476.8	476.8	18.3	0.0	0.0	6.000000	0	
4768.00	0	0.048	476.8	476.8	18.3	0.0	0.0	6.000000	0	
4768.25	0	0.048	476.8	476.8	18.3	0.0	0.0	6.000000	0	
4768.50	0	0.048	476.8	476.8	18.3	0.0	0.0	6.000000	0	
4768.75	0	0.048	476.9	476.9	18.3	0.0	0.0	6.000000	0	
4769.00	0	0.048	476.9	476.9	18.3	0.0	0.0	6.000000	0	
4769.25	0	0.048	476.9	476.9	18.3	0.0	0.0	6.000000	0	
4769.50	0	0.048	476.9	476.9	18.3	0.0	0.0	6.000000	0	
4769.75	0	0.048	477.0	477.0	18.3	0.0	0.0	6.000000	0	
4770.00	0	0.048	477.0	477.0	18.3	0.0	0.0	6.000000	0	
4770.25	0	0.048	477.0	477.0	18.3	0.0	0.0	6.000000	0	
4770.50	0	0.048	477.0	477.0	18.3	0.0	0.0	6.000000	0	
4770.75	0	0.048	477.1	477.1	18.3	0.0	0.0	6.000000	0	
4771.00	0	0.048	477.1	477.1	18.3	0.0	0.0	6.000000	0	
4771.25	0	0.048	477.1	477.1	18.2	0.0	0.0	6.000000	0	
4771.50	0	0.048	477.1	477.1	18.1	0.0	0.0	6.000000	0	
4771.75	0	0.048	477.2	477.2	18.2	0.0	0.0	6.000000	0	
4772.00	0	0.048	477.2	477.2	18.3	0.0	0.0	6.000000	0	
4772.25	0	0.048	477.2	477.2	18.3	0.0	0.0	6.000000	0	
4772.50	0	0.047	477.2	477.2	18.6	0.0	0.0	6.000000	0	
4772.75	0	0.047	477.3	477.3	18.7	0.0	0.0	6.000000	0	
4773.00	0	0.047	477.3	477.3	19.1	0.0	0.0	6.000000	0	
4773.25	0	0.047	477.3	477.3	19.0	0.0	0.0	6.000000	0	
4773.50	0	0.047	477.3	477.3	19.1	0.0	0.0	6.000000	0	
4773.75	0	0.047	477.4	477.4	19.2	0.0	0.0	6.000000	0	
4774.00	0	0.047	477.4	477.4	19.2	0.0	0.0	6.000000	0	
4774.25	0	0.047	477.4	477.4	20.0	0.0	0.0	6.000000	0	
4774.50	0	0.047	477.4	477.4	20.0	0.0	0.0	6.000000	0	
4774.75	0	0.047	477.5	477.5	19.5	0.0	0.0	6.000000	0	
4775.00	0	0.047	477.5	477.5	19.2	0.0	0.0	6.000000	0	
4775.25	0	0.047	477.5	477.5	19.2	0.0	0.0	6.000000	0	
4775.50	0	0.047	477.5	477.5	19.7	0.0	0.0	6.000000	0	
4775.75	0	0.047	477.6	477.6	19.9	0.0	0.0	6.000000	0	
4776.00	0	0.047	477.6	477.6	19.4	0.0	0.0	6.000000	0	
4776.25	0	0.047	477.6	477.6	19.2	0.0	0.0	6.000000	0	
4776.50	0	0.047	477.6	477.6	19.2	0.0	0.0	6.000000	0	
4776.75	0	0.047	477.7	477.7	19.3	0.0	0.0	6.000000	0	
4777.00	0	0.047	477.7	477.7	19.9	0.0	0.0	6.000000	0	
4777.25	0	0.047	477.7	477.7	20.0	0.0	0.0	6.000000	0	
4777.50	0	0.047	477.7	477.7	19.4	0.0	0.0	6.000000	0	
4777.75	0	0.047	477.8	477.8	19.2	0.0	0.0	6.000000	0	
4778.00	0	0.047	477.8	477.8	19.7	0.0	0.0	6.000000	0	
4778.25	0	0.047	477.8	477.8	19.5	0.0	0.0	6.000000	0	
4778.50	0	0.047	477.8	477.8	19.2	0.0	0.0	6.000000	0	
4778.75	0	0.047	477.9	477.9	19.2	0.0	0.0	6.000000	0	
4779.00	0	0.047	477.9	477.9	19.2	0.0	0.0	6.000000	0	
4779.25	0	0.047	477.9	477.9	19.2	0.0	0.0	6.000000	0	
4779.50	0	0.047	477.9	477.9	19.2	0.0	0.0	6.000000	0	
4779.75	0	0.047	478.0	478.0	19.1	0.0	0.0	6.000000	0	
4780.00	0	0.047	478.0	478.0	19.1	0.0	0.0	6.000000	0	
4780.25	0	0.047	478.0	478.0	19.2	0.0	0.0	6.000000	0	
4780.50	0	0.047	478.0	478.0	19.2	0.0	0.0	6.000000	0	
4780.75	0	0.047	478.1	478.1	19.2	0.0	0.0	6.000000	0	
4781.00	0	0.047	478.1	478.1	19.1	0.0	0.0	6.000000	0	
4781.25	0	0.047	478.1	478.1	18.8	0.0	0.0	6.000000	0	
4781.50	0	0.047	478.1	478.1	19.2	0.0	0.0	6.000000	0	
4781.75	0	0.046	478.2	478.2	19.2	0.0	0.0	6.000000	0	
4782.00	0	0.046	478.2	478.2	18.9	0.0	0.0	6.000000	0	
4782.25	0	0.046	478.2	478.2	18.3	0.0	0.0	6.000000	0	
4782.50	0	0.046	478.2	478.2	18.3	0.0	0.0	6.000000	0	
4782.75	0	0.046	478.3	478.3	18.3	0.0	0.0	6.000000	0	
4783.00	0	0.046	478.3	478.3	18.3	0.0	0.0	6.000000	0	
4783.25	0	0.046	478.3	478.3	18.3	0.0	0.0	6.000000	0	
4783.50	0	0.046	478.3	478.3	18.3	0.0	0.0	6.000000	0	
4783.75	0	0.046	478.4	478.4	18.4	0.0	0.0	6.000000	0	
4784.00	0	0.046	478.4	478.4	19.1	0.0	0.0	6.000000	0	
4784.25	0	0.046	478.4	478.4	19.2	0.0	0.0	6.000000	0	
4784.50	0	0.046	478.4	478.4	19.2	0.0	0.0	6.000000	0	
4784.75	0	0.046	478.5	478.5	19.2	0.0	0.0	6.000000	0	
4785.00	0	0.046	478.5	478.5	19.2	0.0	0.0	6.000000	0	
4785.25	0	0.046	478.5	478.5	19.6	0.0	0.0	6.000000	0	
4785.50	0	0.046	478.5	478.5	19.5	0.0	0.0	6.000000	0	
4785.75	0	0.046	478.6	478.6	19.6	0.0	0.0	6.000000	0	
4786.00	0	0.046	478.6	478.6	19.2	0.0	0.0	6.000000	0	
4786.25	0	0.046	478.6	478.6	19.2	0.0	0.0	6.000000	0	
4786.50	0	0.046	478.6	478.6	19.6	0.0	0.0	6.000000	0	
4786.75	0	0.046	478.7	478.7	19.9	0.0	0.0	6.000000	0	
4787.00	0	0.046	478.7	478.7	20.0	0.0	0.0	6.000000	0	
4787.25	0	0.046	478.7	478.7	20.0	0.0	0.0	6.000000	0	
4787.50	0	0.046	478.7	478.7	19.4	0.0	0.0	6.000000	0	
4787.75	0	0.046	478.8	478.8	19.3	0.0	0.0	6.000000	0	
4788.00	0	0.046	478.8	478.8	19.2	0.0	0.0	6.000000	0	
4788.25	0	0.046	478.8	478.8	19.3	0.0	0.0	6.000000	0	
4788.50	0	0.046	478.8	478.8	19.5	0.0	0.0	6.000000	0	
4788.75	0	0.046	478.9	478.9	19.9	0.0	0.0	6.000000	0	
4789.00	0	0.046	478.9	478.9	20.0	0.0	0.0	6.000000	0	
4789.25	0	0.046	478.9	478.9	20.0	0.0	0.0	6.000000	0	
4789.50	0	0.046	478.9	478.9	20.0	0.0	0.0	6.000000	0	
4789.75	0	0.046	479.0	479.0	20.0	0.0	0.0	6.000000	0	
4790.00	0	0.046	479.0	479.0	20.0	0.0	0.0	6.000000	0	
4790.25	0	0.046	479.0	479.0	20.0	0.0	0.0	6.000000	0	
4790.50	0	0.046	479.0	479.0	20.0	0.0	0.0	6.000000	0	
4790.75	0	0.046	479.1	479.1	20.0	0.0	0.0	6.000000	0	
4791.00	0	0.046	479.1	479.1	19.8	0.0	0.0	6.000000	0	
4791.25	0	0.046	479.1	479.1	19.4	0.0	0.0	6.000000	0	
4791.50	0	0.046	479.1	479.1	19.4	0.0	0.0	6.000000	0	
4791.75	0	0.046	479.2	479.2	19.5	0.0	0.0	6.000000	0	
4792.00	0	0.046	479.2	479.2	20.0	0.0	0.0	6.000000	0	
4792.25	0	0.046	479.2	479.2	19.5	0.0	0.0	6.000000	0	
4792.50	0	0.046	479.2	479.2	19.2	0.0	0.0	6.000000	0	
4792.75	0	0.046	479.3	479.3	19.2	0.0	0.0	6.000000	0	
4793.00	0	0.046	479.3	479.3	19.2	0.0	0.0	6.000000	0	
4793.25	0	0.046	479.3	479.3	19.2	0.0	0.0	6.000000	0	
4793.50	0	0.046	479.3	479.3	19.2	0.0	0.0	6.000000	0	
4793.75	0	0.046	479.4	479.4	19.2	0.0	0.0	6.000000	0	
4794.00	0	0.046	479.4	479.4	19.2	0.0	0.0	6.000000	0	
4794.25	0	0.046	479.4	479.4	19.2	0.0	0.0	6.000000	0	
4794.50	0	0.046	479.4	479.4	19.2	0.0	0.0	6.000000	0	
4794.75	0	0.046	479.5	479.5	19.2	0.0	0.0	6.000000	0	
4795.00	0	0.046	479.5	479.5	19.2	0.0	0.0	6.000000	0	
4795.25	0	0.046	479.5	479.5	19.2	0.0	0.0	6.000000	0	
4795.50	0	0.046	479.5	479.5	19.2	0.0	0.0	6.000000	0	
4795.75	0	0.046	479.6	479.6	19.2	0.0	0.0	6.000000	0	
4796.00	0	0.046	479.6	479.6	19.2	0.0	0.0	6.000000	0	
4796.25	0	0.046	479.6	479.6	19.2	0.0	0.0	6.000000	0	
4796.50	0	0.046	479.6	479.6	19.2	0.0	0.0	6.000000	0	
4796.75	0	0.046	479.7	479.7	19.2	0.0	0.0	6.000000	0	
4797.00	0	0.046	479.7	479.7	19.5	0.0	0.0	6.000000	0	
4797.25	0	0.046	479.7	479.7	19.3	0.0	0.0	6.000000	0	
4797.50	0	0.046	479.7	479.7	19.5	0.0	0.0	6.000000	0	
4797.75	0	0.046	479.8	479.8	19.6	0.0	0.0	6.000000	0	
4798.00	0	0.046	479.8	479.8	19.5	0.0	0.0	6.000000	0	
4798.25	0	0.046	479.8	479.8	19.4	0.0	0.0	6.000000	0	
4798.50	0	0.046	479.8	479.8	19.4	0.0	0.0	6.000000	0	
4798.75	0	0.046	479.9	479.9	19.3	0.0	0.0	6.000000	0	
4799.00	0	0.046	479.9	479.9	19.2	0.0	0.0	6.000000	0	
4799.25	0	0.046	479.9	479.9	19.2	0.0	0.0	6.000000	0	
4799.50	0	0.046	479.9	479.9	19.2	0.0	0.0	6.000000	0	
4799.75	0	0.046	480.0	480.0	19.2	0.0	0.0	6.000000	0	
4800.00	0	0.046	480.0	480.0	19.1	0.0	0.0	6.000000	0	
4800.25	0	0.046	480.0	480.0	19.2	0.0	0.0	6.000000	0	
4800.50	0	0.046	480.0	480.0	19.2	0.0	0.0	6.000000	0	
4800.75	0	0.046	480.1	480.1	19.2	0.0	0.0	6.000000	0	
4801.00	0	0.046	480.1	480.1	19.2	0.0	0.0	6.000000	0	
4801.25	0	0.046	480.1	480.1	19.2	0.0	0.0	6.000000	0	
4801.50	0	0.046	480.1	480.1	19.2	0.0	0.0	6.000000	0	
4801.75	0	0.046	480.2	480.2	19.2	0.0	0.0	6.000000	0	
4802.00	0	0.046	480.2	480.2	19.8	0.0	0.0	6.000000	0	
4802.25	0	0.046	480.2	480.2	20.0	0.0	0.0	6.000000	0	
4802.50	0	0.046	480.2	480.2	20.0	0.0	0.0	6.000000	0	
4802.75	0	0.046	480.3	480.3	20.0	0.0	0.0	6.000000	0	
4803.00	0	0.046	480.3	480.3	20.0	0.0	0.0	6.000000	0	
4803.25	0	0.046	480.3	480.3	20.0	0.0	0.0	6.000000	0	
4803.50	0	0.046	480.3	480.3	20.0	0.0	0.0	6.000000	0	
4803.75	0	0.046	480.4	480.4	20.0	0.0	0.0	6.000000	0	
4804.00	0	0.046	480.4	480.4	20.0	0.0	0.0	6.000000	0	
4804.25	0	0.046	480.4	480.4	20.0	0.0	0.0	6.000000	0	
4804.50	0	0.046	480.4	480.4	19.9	0.0	0.0	6.000000	0	
4804.75	0	0.046	480.5	480.5	19.8	0.0	0.0	6.000000	0	
4805.00	0	0.046	480.5	480.5	19.9	0.0	0.0	6.000000	0	
4805.25	0	0.046	480.5	480.5	19.6	0.0	0.0	6.000000	0	
4805.50	0	0.046	480.5	480.5	19.7	0.0	0.0	6.000000	0	
4805.75	0	0.046	480.6	480.6	19.2	0.0	0.0	6.000000	0	
4806.00	0	0.046	480.6	480.6	19.2	0.0	0.0	6.000000	0	
4806.25	0	0.046	480.6	480.6	19.2	0.0	0.0	6.000000	0	
4806.50	0	0.046	480.6	480.6	19.2	0.0	0.0	6.000000	0	
4806.75	0	0.046	480.7	480.7	19.2	0.0	0.0	6.000000	0	
4807.00	0	0.046	480.7	480.7	19.2	0.0	0.0	6.000000	0	
4807.25	0	0.046	480.7	480.7	19.2	0.0	0.0	6.000000	0	
4807.50	0	0.046	480.7	480.7	19.2	0.0	0.0	6.000000	0	
4807.75	0	0.046	480.8	480.8	19.2	0.0	0.0	6.000000	0	
4808.00	0	0.046	480.8	480.8	19.2	0.0	0.0	6.000000	0	
4808.25	0	0.046	480.8	480.8	19.2	0.0	0.0	6.000000	0	
4808.50	0	0.046	480.8	480.8	19.2	0.0	0.0	6.000000	0	
4808.75	0	0.046	480.9	480.9	19.3	0.0	0.0	6.000000	0	
4809.00	0	0.046	480.9	480.9	19.2	0.0	0.0	6.000000	0	
4809.25	0	0.046	480.9	480.9	19.2	0.0	0.0	6.000000	0	
4809.50	0	0.046	480.9	480.9	19.2	0.0	0.0	6.000000	0	
4809.75	0	0.046	481.0	481.0	19.2	0.0	0.0	6.000000	0	
4810.00	0	0.046	481.0	481.0	19.2	0.0	0.0	6.000000	0	
4810.25	0	0.046	481.0	481.0	19.2	0.0	0.0	6.000000	0	
4810.50	0	0.046	481.0	481.0	19.1	0.0	0.0	6.000000	0	
4810.75	0	0.046	481.1	481.1	18.6	0.0	0.0	6.000000	0	
4811.00	0	0.046	481.1	481.1	18.5	0.0	0.0	6.000000	0	
4811.25	0	0.046	481.1	481.1	18.6	0.0	0.0	6.000000	0	
4811.50	0	0.046	481.1	481.1	18.4	0.0	0.0	6.000000	0	
4811.75	0	0.046	481.2	481.2	19.0	0.0	0.0	6.000000	0	
4812.00	0	0.046	481.2	481.2	19.2	0.0	0.0	6.000000	0	
4812.25	0	0.046	481.2	481.2	19.2	0.0	0.0	6.000000	0	
4812.50	0	0.046	481.2	481.2	19.2	0.0	0.0	6.000000	0	
4812.75	0	0.046	481.3	481.3	19.2	0.0	0.0	6.000000	0	
4813.00	0	0.046	481.3	481.3	19.2	0.0	0.0	6.000000	0	
4813.25	0	0.046	481.3	481.3	19.2	0.0	0.0	6.000000	0	
4813.50	0	0.046	481.3	481.3	19.2	0.0	0.0	6.000000	0	
4813.75	0	0.046	481.4	481.4	19.7	0.0	0.0	6.000000	0	
4814.00	0	0.046	481.4	481.4	20.0	0.0	0.0	6.000000	0	
4814.25	0	0.046	481.4	481.4	20.0	0.0	0.0	6.000000	0	
4814.50	0	0.046	481.4	481.4	20.0	0.0	0.0	6.000000	0	
4814.75	0	0.046	481.5	481.5	20.1	0.0	0.0	6.000000	0	
4815.00	0	0.046	481.5	481.5	20.6	0.0	0.0	6.000000	0	
4815.25	0	0.046	481.5	481.5	20.8	0.0	0.0	6.000000	0	
4815.50	0	0.046	481.5	481.5	20.8	0.0	0.0	6.000000	0	
4815.75	0	0.046	481.6	481.6	20.8	0.0	0.0	6.000000	0	
4816.00	0	0.046	481.6	481.6	20.8	0.0	0.0	6.000000	0	
4816.25	0	0.046	481.6	481.6	20.8	0.0	0.0	6.000000	0	
4816.50	0	0.046	481.6	481.6	20.8	0.0	0.0	6.000000	0	
4816.75	0	0.046	481.7	481.7	20.8	0.0	0.0	6.000000	0	
4817.00	0	0.046	481.7	481.7	20.9	0.0	0.0	6.000000	0	
4817.25	0	0.046	481.7	481.7	21.5	0.0	0.0	6.000000	0	
4817.50	0	0.046	481.7	481.7	21.5	0.0	0.0	6.000000	0	
4817.75	0	0.046	481.8	481.8	21.3	0.0	0.0	6.000000	0	
4818.00	0	0.046	481.8	481.8	21.0	0.0	0.0	6.000000	0	
4818.25	0	0.046	481.8	481.8	21.0	0.0	0.0	6.000000	0	
4818.50	0	0.046	481.8	481.8	20.9	0.0	0.0	6.000000	0	
